Rank,Camera1_Performance,Camera2_Performance,Camera3_Performance,Camera4_Performance,Camera5_Performance,Camera6_Performance,Camera7_Performance,Camera8_Performance,Camera9_Performance,Camera10_Performance,Camera11_Performance
110,38.25940689206164,39.881840945610435,31.236065426780524,18.667616422992282,0.0,30.217009136231844,36.2167902257312,32.1514234866188,37.848074414492686,0.0,0.0
111,49.69180888995473,45.88794583048197,49.07364219210748,54.251209306787594,0.0,0.0,0.0,26.452003874343443,0.0,45.02746024810056,0.0
112,49.48296257487792,53.25167135993312,43.339659916461436,26.50430580185688,41.30814830164012,19.377684427814202,0.0,42.964834355247206,40.245527698029605,0.0,34.989353735120844
113,36.62920821136688,48.49618754982688,48.687252333333795,49.91476574880544,0.0,43.7857190717772,0.0,43.366321539843675,49.70033117069884,18.361680442518203,0.0
114,35.42194385172776,37.179712713915485,45.77285468472409,15.7217664256928,0.0,41.57308234191272,34.40045003698296,34.29546458531713,45.77635689740448,0.0,0.0
115,38.21840658540956,42.18561209610665,56.075326543573276,15.111473187482083,0.0,45.37411386643852,38.08851880792492,34.685612664569646,28.00509890470232,0.0,0.0
116,42.93854684449148,51.68971434509836,36.598218014281926,29.517126270416323,41.742676451698486,0.0,0.0,43.77031609936816,0.0,0.0,32.24783678593368
117,28.63243607818032,42.9250570437598,32.38410737190592,11.3378505236928,0.0,48.233490526163116,31.36101404936228,33.10017337226192,44.19719427187132,0.0,0.0
118,40.334031021083035,41.43686794033536,55.34742259563852,19.49279311678008,0.0,49.31977928299969,50.134933318656195,32.44453064786412,29.82193220930468,0.0,0.0
119,40.44040013073689,48.48897164938636,47.19420881409035,13.426867684826203,42.61238301080216,40.69361818278209,0.0,41.44943516173949,39.4907081314236,0.0,39.34776641470244
120,24.444719865615394,45.67514457959584,36.08153529723668,23.498609273196518,0.0,39.60911008436388,0.0,50.70513251063345,39.91169051683772,43.061472625422326,0.0
121,50.28920847543164,43.32799049244288,44.42779331985196,23.323087118190042,0.0,41.43182994819337,39.04524407235296,44.03210037156384,43.39320940740716,0.0,0.0
122,34.01031046353724,43.839232664362,36.43700765747628,22.36712365641744,21.89600642401684,0.0,0.0,41.52709499428988,0.0,0.0,35.61108883814112
123,41.187837747246355,27.77887352286052,33.31188873599732,14.022052259316162,0.0,49.864811500775524,38.18413826025172,38.01661062679344,43.690029140244725,0.0,0.0
124,39.62297110663612,40.84836607196832,36.30888077469516,19.6378955506236,0.0,39.57104532423732,36.40518479347852,31.334882927909526,45.170086429048965,0.0,0.0
125,34.3225178154932,42.976050377354525,54.335456773082555,21.074239723391763,19.4846887405648,39.2775396251728,0.0,64.95261321476833,29.132434137484964,0.0,48.51527576838643
126,22.7919934586368,42.65204242695308,35.82962161527456,22.53228565776844,0.0,38.50097804753504,0.0,32.82060855003428,35.21147307810352,33.213527872506475,0.0
127,42.02125936627196,46.4529548490822,26.776968823635762,25.849362341577404,0.0,0.0,0.0,53.40291151342308,0.0,46.81804473086868,0.0
128,38.059734436659085,43.35122807940368,50.8882464773014,28.515521707476722,0.0,43.18452944213136,0.0,57.593409187804646,28.412636512514684,37.37381628750413,0.0
129,24.46947521192672,34.663731492870596,30.792594807889078,31.229060703875923,0.0,0.0,0.0,45.665107756476004,0.0,26.81752514771568,0.0
130,30.09099176721788,45.98242189839672,37.60604235136204,37.44059529090444,0.0,34.86790914775892,0.0,41.86647536817876,48.199128937983126,29.354796714843364,0.0
131,28.31197163807144,35.02656372949647,42.85134058279056,17.123689213276883,36.71808544497313,35.56012506118045,0.0,45.53267890209444,20.46334417365692,0.0,40.70499440774096
132,38.42422964463852,45.57116993905744,46.381540523477085,18.377086728806365,43.861734070465005,41.8918245312852,0.0,42.7068407732772,38.09499461715332,0.0,34.057951871536474
133,43.9426904541538,44.11384924801384,28.264234707051,22.465776904150005,0.0,39.95386781106048,32.77409291081532,49.67499516354144,37.014271518797685,0.0,0.0
134,50.019487614946726,38.54149710058364,47.04483795959861,26.8923486658384,0.0,29.33324665688948,44.90373681010824,38.17008359118885,39.08375689060104,0.0,0.0
135,35.23442238680052,35.44726856854208,39.84694118080668,25.31411146360108,0.0,0.0,0.0,36.759014848352365,0.0,39.82627256918988,0.0
136,20.196372011874843,59.898128447604684,41.31096975101104,7.885403489559881,0.0,39.10918587673669,39.73144016016735,25.638456232434603,27.613027238508682,0.0,0.0
137,17.87365899465312,47.70550333494096,54.67074567322913,27.846827494929883,0.0,42.97028026000848,0.0,55.065429777273245,35.278308630878364,44.86392353924316,0.0
138,40.586962711566365,37.17830896017696,47.32903619347728,31.994991828562124,0.0,0.0,0.0,30.981861014300797,0.0,34.298948896835,0.0
139,34.575701859243125,25.54608339806512,44.6949051553474,19.424492856346443,45.81929416347096,30.373034735126204,0.0,42.74687858731324,43.35622954782888,0.0,52.42981259180877
140,36.337966099757764,46.824796107098166,52.16349126283912,21.093178008591725,0.0,36.16526112563396,32.73054675688864,37.22715349185384,45.6760225306544,0.0,0.0
141,43.06397943089221,40.26724476944948,43.31089545040384,52.197304459223204,0.0,46.748834210080766,0.0,43.692923950631446,57.32144484647239,33.0026646473346,0.0
142,44.442023426629284,52.52434303859521,50.48566710540805,17.39803166995172,0.0,50.50557932798188,39.9479688814456,35.555775218070565,29.117716700036123,0.0,0.0
143,51.33749497966236,40.83492256083904,27.02770310348304,30.249391657049724,0.0,53.18993954357628,47.78290557411464,32.71612869338932,37.548791776697996,0.0,0.0
144,35.821364985681114,42.219340204496326,34.38381833195844,18.81224396430772,0.0,46.1445781145402,42.04452120793536,27.41971046091056,59.17300262513424,0.0,0.0
145,34.20616126284968,40.62806345612532,32.0760074711094,10.070127600396162,33.43052379831653,0.0,0.0,33.99425946419136,0.0,0.0,35.501457794456314
146,33.673549202619725,39.297013325928766,47.69176341912736,18.44044351123684,35.583444537336916,26.650619382171158,0.0,45.74715687635265,24.00101910817844,0.0,58.34655518477901
147,47.507410244375365,38.41464111905128,41.60471355775503,24.760773171282445,0.0,33.852662407002285,20.987579129062162,34.98180708726752,41.00777602765751,0.0,0.0
148,34.02065854928884,50.99608171458805,36.074216185905684,35.869485035503594,0.0,34.875712186728244,0.0,37.29953410435877,36.90813515278813,45.47379302145964,0.0
149,40.53920593562004,36.419552036253684,55.00913934049416,39.744464136408084,0.0,0.0,0.0,45.376426579253405,0.0,44.46858694462196,0.0
150,24.937677187952563,36.588934052422594,60.27891391331157,44.38359076176436,0.0,46.108345497272005,0.0,41.773208972744044,30.506197664566837,38.33161036339432,0.0
151,31.46722560944344,42.68009473843548,36.69403475346213,39.84376318917348,0.0,0.0,0.0,41.6787972761738,0.0,47.46874027647999,0.0
152,37.53222837009108,53.87483564990876,37.765155632115686,28.581979873829123,0.0,0.0,0.0,47.73655854311612,0.0,42.03212177809972,0.0
153,40.41958883800972,37.99419359708984,55.69754007152427,22.21988758722272,0.0,36.46440998568836,31.59655788397796,40.13580270173476,41.024443596183765,0.0,0.0
154,48.26219380321136,45.073799125531366,35.539374436401886,26.3275349692148,0.0,53.86773400131513,48.777729256735526,53.63159353971876,31.155362105633564,0.0,0.0
155,35.72061523054172,47.42825138207056,47.07709889838711,47.0647012225422,0.0,41.60025182359516,0.0,55.156442429837725,34.239493553503245,45.58032350818664,0.0
156,36.533215344537275,49.37458976087568,55.920931723190634,21.97774309659516,32.65300608718504,0.0,0.0,31.935297221000685,0.0,0.0,28.27539670141052
157,36.13323456049636,50.81217094148221,48.18887247010216,37.06754379429964,0.0,42.91290079311024,0.0,39.14280116100344,34.49135231899281,37.77210611935576,0.0
158,41.9807098012286,42.987764149425644,60.46793165844873,25.31697830005868,0.0,23.241846340939603,44.471583967348316,37.9422877055676,36.69492447498016,0.0,0.0
159,46.16694819536764,51.04422836014052,42.785412789970046,47.40850940622592,0.0,40.420698993917405,0.0,38.87592742341132,26.862452399607843,38.20980559543472,0.0
160,27.761848382574318,35.96308407975569,41.783378356988486,8.617108946547642,0.0,38.289274361017966,41.21779997934876,36.606858277373604,47.80760173265196,0.0,0.0
161,35.84957371990556,42.93467102683888,41.56821414519588,29.239767193931282,0.0,47.89226186876044,33.1342727425388,38.04782630608252,42.93782855662936,0.0,0.0
162,34.809460553992366,34.3139769435276,32.13917540892153,36.13543118376816,0.0,0.0,0.0,41.25889187363413,0.0,39.7858043847894,0.0
163,29.981769482537562,40.866840853534,53.72653936000271,32.52815109660227,0.0,48.349362891033245,0.0,51.131429527127835,28.61206031923176,36.1244542623116,0.0
164,32.592673840102805,46.82910947975108,38.115729885459324,26.246423878057634,0.0,0.0,0.0,32.139585075910205,0.0,47.23139176635956,0.0
165,37.218657740062,36.868225134362206,38.395212553612964,16.1098736565766,0.0,40.083756654830204,54.84263087581949,40.50971902946232,32.622752460701044,0.0,0.0
166,40.453254115832685,39.15938970058528,50.59622389574876,44.72550039208064,0.0,26.972388683486443,0.0,38.68284826745524,36.394393332026596,36.78159185181025,0.0
167,48.70028080725288,41.09192396322524,37.16172579673061,50.90094268856959,0.0,34.54073222212452,0.0,44.525451003245124,45.42099399708812,39.63657671177948,0.0
168,37.59942516607868,50.21710800461252,34.32295534664004,21.21621365053692,0.0,26.393269580364564,42.212364537226684,36.05105698775861,35.34202141895672,0.0,0.0
169,42.46031512774328,38.27996815568484,43.462692989132876,52.973497023398565,0.0,40.41108332309904,0.0,42.7547368561314,50.35283675003972,42.99988205490892,0.0
170,41.7612337120386,29.570504439911122,48.379048085837084,27.522288711506437,0.0,22.70251017530524,0.0,53.77710514007713,37.614250753251554,26.0689002622578,0.0
171,60.02444904391028,46.241548396699606,38.93419255459648,43.45564807835544,0.0,34.420252259537,0.0,31.45272224635952,43.036436003275966,52.29114269529036,0.0
172,37.946348344047124,52.01957380391909,36.29879581259472,38.798362182543244,0.0,48.6621461725198,0.0,32.4383276262198,38.61296015839092,47.06069557254528,0.0
173,50.55646917284653,47.06243648402304,53.04038941713172,27.717773456426002,0.0,36.02556652611296,50.41640490715188,35.3306372398086,50.115407492374075,0.0,0.0
174,37.26292429719348,56.3087703067118,50.58859319170836,26.7813889047832,0.0,0.0,0.0,40.32905661990628,0.0,31.74277513960952,0.0
175,34.76756719791264,41.08518746835236,28.37358218993392,16.85059131064024,0.0,34.776314751897765,44.73052239027192,32.01567596540612,46.6747515992778,0.0,0.0
176,33.514787608760244,43.99578594522197,42.366764596135404,42.29688096467476,0.0,0.0,0.0,26.491704109224724,0.0,42.1538461651408,0.0
177,44.22789911759748,36.39712539552584,26.6077659005512,20.933021946316284,0.0,48.140501488878684,46.97465661769852,55.76567798012857,35.075464616381126,0.0,0.0
178,39.6071210406314,43.46613644954028,36.18428071000008,15.93416306878616,0.0,62.62812306380261,38.74987930876036,42.13986265882584,39.1775783327452,0.0,0.0
179,49.25467258393361,46.28511981878924,39.7053950537218,43.97093582602356,0.0,0.0,0.0,46.2300586562842,0.0,24.232913209117523,0.0
180,46.23898842186681,29.730304152045477,30.02110239062916,40.510953721098524,0.0,42.432402379845676,0.0,38.21172637880048,34.8060508401362,47.124960114646,0.0
181,42.16100139539204,44.54377955482868,52.48376170284244,17.21261522710812,0.0,33.513576448577,38.82874762404216,22.245341321536245,48.098497820342324,0.0,0.0
182,54.76875124638112,40.429014613714045,40.34444087020128,37.7089054703996,0.0,39.181088748648996,0.0,36.22338019845268,44.52178903115153,35.4354475471092,0.0
183,32.08619905376968,41.89223540465444,47.15928020350397,16.43623103600564,0.0,26.39887649215208,39.10610837337348,18.63055890393472,36.067016582649046,0.0,0.0
184,45.581390183306155,35.375940824555485,39.61046309384055,42.3587228810278,0.0,24.737723603145085,0.0,41.86362745369148,17.697534104819923,32.94625339969628,0.0
185,49.272670936359916,20.28494451477204,39.226509791467805,18.188253328897442,0.0,23.8173921191208,49.501020942668085,34.4928207327818,38.35272389344952,0.0,0.0
186,25.66991437876696,46.29655048617444,53.4411582944772,26.068676179704198,0.0,43.03447115169329,0.0,40.51518536316192,31.083458553544684,30.753404003505842,0.0
187,35.838591640127675,29.167766367996084,39.42782571197556,22.628388682284438,0.0,49.70053356974464,0.0,38.00859979467969,40.28421678796944,35.12082835390677,0.0
188,39.93419021862284,40.657950168792524,26.810936641232562,15.57588536992508,0.0,47.37851794002456,52.65561135713096,25.573621827818883,23.18082195915656,0.0,0.0
189,29.208792142286043,32.77204255048704,49.75864293758064,24.1381415636226,0.0,0.0,0.0,44.90939394307556,0.0,44.83246800893993,0.0
190,31.0858531242852,44.069285279942726,41.25399642503867,15.02728270892632,0.0,52.47521311204564,48.337695331231764,41.8174973055068,43.04297604448936,0.0,0.0
191,44.521257157029915,30.903165731245004,44.71503211107128,45.40619848719976,0.0,54.51030446675896,0.0,39.93635740452797,22.936777522415362,61.08318038982248,0.0
192,23.443764141579315,46.50612109293289,43.406175614101045,5.9018008407274,36.348881390056434,47.87945090999048,0.0,44.43800452994029,45.89755253258696,0.0,46.23875444540347
193,42.7739684858158,29.952622088276836,36.082504759004365,15.31750241384372,0.0,42.346912555146446,43.20242677544924,34.19440384650561,47.07292496198368,0.0,0.0
194,35.07863319035736,41.821105204531605,34.51773673583232,25.2857654832912,0.0,50.261554429735476,51.00524117149228,38.79631997530868,52.238888687966444,0.0,0.0
195,47.582351307395435,38.598392419148965,45.345399864228966,30.60385296161492,0.0,24.76732655230688,0.0,37.269606916424834,35.95484762257696,33.77995001271164,0.0
196,40.25258071227989,54.236528133497366,47.8126194874458,28.11192494658136,0.0,36.20128513836908,41.657975056574,35.989967040713765,46.72114541005648,0.0,0.0
197,33.22663874057052,58.672180154908204,38.116254911931925,22.426611139072882,0.0,39.199110088346885,27.093492747251364,40.725688480798766,33.65457017027184,0.0,0.0
198,47.90718457712936,44.44675056800445,47.91862503000088,43.442621847861716,0.0,0.0,0.0,42.42967840479212,0.0,35.69177826869,0.0
199,48.390679309069206,42.25049505130668,30.158448787786522,41.39359009216072,0.0,43.67477575223524,0.0,42.775894497366444,45.451082059697725,35.114762176509515,0.0
200,29.19504587561692,47.664664443749075,41.261096443030794,13.17300549197872,0.0,50.0016222618206,37.94091181057748,55.927112725493956,27.056403675889324,0.0,0.0
201,38.65585281358572,36.913790453101726,49.67593636636084,18.45938781088588,0.0,33.81898299933712,39.58671748963125,37.69148391221964,35.559999044211004,0.0,0.0
202,45.8126377645858,35.1584916825386,36.46689367015084,39.92777701953936,0.0,51.59579500357733,0.0,42.77165275009748,45.655237210184964,26.291620924048686,0.0
203,42.594473596628205,27.86374290425612,21.4107024693356,21.23798619225436,0.0,41.38219360968888,45.183100636445204,42.982567060915,41.89617420055304,0.0,0.0
204,32.4085684707332,36.52834356297552,52.245671306081796,35.48519549400104,0.0,43.041333219250966,0.0,43.0947490309038,30.968194168917083,47.917338289592166,0.0
205,36.00659219440232,35.73716631643137,23.54259702358924,21.336737075675202,0.0,46.50311330947548,32.428573050596,26.466155938806402,33.33072631463788,0.0,0.0
206,26.567241426340516,36.62601141654612,53.38809672759916,13.72582117300748,0.0,57.62545335546408,51.59478193334536,43.343954592909164,50.80158976914109,0.0,0.0
207,35.47496277327488,49.1995307514176,40.14968895957141,18.083674222765723,0.0,39.06307164217876,47.212931012581606,54.541714302333965,40.810824914777406,0.0,0.0
208,33.646737204710924,26.47294999807304,53.81026961532452,38.252247708260484,0.0,38.30245990292012,0.0,43.0293305056502,41.020096736376445,38.50671507008716,0.0
209,33.923736303783954,43.56545042213069,43.40777245887164,16.596809599775362,39.8793336521964,50.15954132852792,0.0,45.43568240364853,44.10407240842056,0.0,31.178315445193842
210,32.77652353825564,39.37627436081968,41.79581505075068,11.38758035723408,45.20222599330132,0.0,0.0,34.33824691578096,0.0,0.0,47.811224745089994
211,39.17436289744148,42.47630160979464,45.63361571532372,22.150140276713685,29.946471710553563,30.19455595035716,0.0,42.283443986304164,39.281205223640555,0.0,41.59072564563812
212,27.776636311151037,39.36212853866524,48.003618460357245,13.253532024924281,38.40063279192076,0.0,0.0,49.348366841452886,0.0,0.0,46.21546954525896
213,32.692541407952724,64.3096495508936,40.826934124220884,39.83653117937664,0.0,0.0,0.0,47.855666304907004,0.0,45.48325368105416,0.0
214,34.339115044470205,43.80333229846816,38.83318730989512,46.574473425044324,0.0,54.53253863122771,0.0,52.37879358333628,22.955681721070764,24.593822967092123,0.0
215,32.41953143224748,51.824277551712925,32.483542432928886,29.458055496007596,0.0,0.0,0.0,37.21632829304856,0.0,44.34569457135156,0.0
216,24.512555255289435,41.2269356394978,30.249123799721485,17.73278350070504,0.0,34.12203903274964,27.19759185418416,35.53825590591877,50.69020928786616,0.0,0.0
217,33.811688491160034,38.42290281612124,40.7664697400846,27.39092002473948,0.0,31.55849824056328,0.0,30.876990538224234,35.41676112233508,41.32439846795716,0.0
218,46.50503778393008,47.393179870726044,35.662097568810445,36.37096054275456,0.0,0.0,0.0,42.79328095355409,0.0,37.206092294018276,0.0
219,26.37944283865788,42.73596370161344,52.332471184618726,23.80824303477788,0.0,0.0,0.0,30.134137857675324,0.0,42.52199883144756,0.0
220,32.570659651446995,29.402020609398523,34.23091240364504,24.163737749310922,0.0,44.6293272162656,36.2344604103608,30.90928141831476,29.733483113476765,0.0,0.0
221,47.12180978658768,61.97628758530654,47.00503023090607,26.263725111517523,0.0,18.0799318891272,0.0,49.10111789791565,32.192495653278044,30.434069607140557,0.0
222,44.54579880803612,47.798748937263284,54.76275613430845,44.079087539116955,0.0,47.711538451686195,0.0,56.55286869133984,30.22879847146808,34.4199740197796,0.0
223,47.98122043155536,35.46061094527264,24.689570538030566,25.02730556460952,0.0,43.27228768607784,37.21322303933088,39.23266836924296,39.898082319352,0.0,0.0
224,46.18234722498369,36.30670950489376,54.92994274928604,42.280102793939754,0.0,34.834565280607485,0.0,33.41239762768192,41.41789494366421,25.078314754990522,0.0
225,39.81434753785676,43.220478583254,44.65322524042584,16.92570726845524,0.0,45.41785808688532,46.97319394882936,17.868757634728244,39.27801653825904,0.0,0.0
226,28.672597023886322,39.48637322024145,27.74053112027392,29.329718220593804,0.0,0.0,0.0,29.566542972080402,0.0,40.67675776292112,0.0
227,29.68281619990648,32.24232199588029,31.748397998390764,15.286950731055121,0.0,36.229399799126604,49.818234964059236,35.341307139712924,41.047565607108716,0.0,0.0
228,39.93337476721761,49.92502998283464,33.01471506346432,12.487263671274201,0.0,44.24143441021792,44.446818712295524,47.28802070052424,40.54916050068288,0.0,0.0
229,38.9493014701666,27.35658888143908,30.201605824587,34.747396279928765,0.0,0.0,0.0,33.197987164233446,0.0,51.31887427269639,0.0
230,51.92269809562185,25.23119056082332,55.20640468786504,30.88580292973624,37.77979132641792,36.982989325874435,0.0,36.127390903117124,46.22637665757664,0.0,37.01034003734152
231,39.0640823180016,15.998770238792881,37.478786184687486,21.74658878815208,0.0,45.91997090628011,43.01704405045144,41.72494084783824,32.816365512306966,0.0,0.0
232,36.02064152999876,29.193456835547636,46.60851619543136,21.87327739061828,0.0,40.08553640340384,39.16855456679772,53.49829883704773,38.0638385416892,0.0,0.0
233,47.46300680942136,26.056561199710515,46.46394786838248,33.36704898387092,0.0,57.04789062671396,0.0,52.2122414117806,39.820026231592195,26.576619819111524,0.0
234,41.004841360448765,37.94295546512232,49.12416945874972,46.43103301576692,0.0,29.989182881541403,0.0,50.880696982289074,27.162436660724882,34.196301155474515,0.0
235,31.641256521907003,25.752415516477683,30.048648542794044,18.07854432953524,44.97013143850488,0.0,0.0,43.53075099641857,0.0,0.0,42.63687317147868
236,55.06129750426236,37.70052974885768,32.662389851990405,46.512334596682,0.0,0.0,0.0,52.87163477461164,0.0,29.781519101126797,0.0
237,48.106998363431885,39.12301126803612,36.94568246232097,27.474712169428443,0.0,36.602531442844196,29.255290485630596,41.933445474909526,37.475044287922564,0.0,0.0
238,46.081755684739676,44.94899296004964,26.09806137173276,29.139988602063283,0.0,0.0,0.0,40.430517353091446,0.0,37.3414241632154,0.0
239,34.66377338186988,42.0180444723654,43.433780976642566,29.27099688577956,0.0,39.82636548688616,0.0,40.174048555178324,39.48191190427305,46.64903087847476,0.0
240,42.550975816372684,38.56190050846172,46.56013482719432,55.6882103076612,0.0,39.105632441648325,0.0,38.37700904695883,27.44481177210492,39.518007977844675,0.0
241,36.66266993679061,46.29783654312136,39.45123525253524,46.78774750701648,0.0,40.364754950716524,0.0,53.781187627171725,33.550282451314445,36.00512315717512,0.0
242,34.06401104831916,51.6609114805878,51.27034893097513,24.01291040137096,0.0,41.20169759045476,28.660488596891764,28.266572140531597,39.18904812286993,0.0,0.0
243,27.631683693025522,44.34324337482089,56.08269438693284,31.232179492727962,0.0,45.654298399171324,0.0,43.255021553333485,48.08463561139308,36.2359724192318,0.0
244,42.74477744026184,38.341964942771,39.24413387119037,45.83493793188316,0.0,0.0,0.0,58.74489068306564,0.0,31.335569136884402,0.0
245,37.86144522870592,38.81157313151144,34.07052661598328,30.742803381477923,0.0,0.0,0.0,34.81507723321424,0.0,35.95271499263647,0.0
246,51.535865591225004,35.08989099229281,43.438828456732004,39.71349661458052,0.0,28.264876764434998,0.0,44.14891177010504,34.41335877119308,34.8157434875086,0.0
247,50.21490620705495,26.169358503297723,55.2871805715988,39.0150916759736,0.0,32.775954092785405,0.0,37.21812258925944,28.135176235712837,34.74901661861604,0.0
248,31.959270505893002,50.8973934651116,43.99569368403864,19.276633846849965,0.0,42.731154093253686,27.679747167184964,40.41173423317036,46.43230028159696,0.0,0.0
249,44.37324294074691,46.451833904532684,39.98010022090308,40.9915431117232,0.0,0.0,0.0,34.44499207274793,0.0,45.81261568559784,0.0
250,33.353172524084925,32.06720727166952,45.16206796333776,29.141400383185083,0.0,0.0,0.0,28.353265812185157,0.0,37.18421703434472,0.0
251,31.273988514305923,34.361938693365964,43.68472875507124,36.50929390662204,0.0,44.94379375616433,0.0,48.446767381675116,36.145687241377075,39.185449923389285,0.0
252,42.67267332798768,36.194803969787756,58.32486090807052,12.496229365280282,46.18259746769624,0.0,0.0,39.73947232972348,0.0,0.0,36.99047782200176
253,48.10842853033376,32.7390179960774,41.79875969329772,37.94869613981432,0.0,45.91958157853816,0.0,46.84561638820844,36.34146442491196,25.156310636616798,0.0
254,38.539248202964245,34.6071013592252,41.36661571278968,25.823412264165484,42.2645279090048,0.0,0.0,37.5740081542732,0.0,0.0,31.61161878044392
255,31.599714777244202,47.69426582423648,45.26985456831416,16.901978862070884,0.0,41.057656707121645,39.0805475114836,46.445964531490844,40.02806462920352,0.0,0.0
256,21.256829961916118,34.261817781475,32.07491589810088,13.31361103220968,46.321109208270805,0.0,0.0,41.66959315504297,0.0,0.0,29.34841225412168
257,56.28218989217588,32.73858065796884,49.75427164297328,25.95480354120896,31.26168863791068,0.0,0.0,24.305472610366557,0.0,0.0,43.41774507315344
258,41.58475559033564,27.268242420205326,38.08238474735352,47.240072851165515,0.0,0.0,0.0,41.195486540261165,0.0,47.39133627918321,0.0
259,26.27113266922584,51.61930695009356,30.33796495166008,14.93389470049212,0.0,26.025175087315482,26.820262080030883,46.60784090095085,33.42168632462344,0.0,0.0
260,35.33701137774252,39.84933251722532,38.13463052920576,41.011960219195885,0.0,0.0,0.0,46.554034285516046,0.0,43.58540154475944,0.0
261,38.13029389410356,43.606713686353245,40.0720931545806,31.719256315793686,0.0,44.271437149940404,0.0,39.689106136507526,45.88335018234441,42.215791944448796,0.0
262,32.497303980900206,46.001377388367196,35.44914759670708,28.444142959530517,0.0,43.065579513103124,0.0,38.14482508138716,53.75766387706452,43.57072784210904,0.0
263,49.13046697007359,45.76991237462568,47.41601321362432,29.22889196904228,0.0,42.42527008829968,44.68683295125568,35.8238936161096,23.92928525711896,0.0,0.0
264,29.353018142469843,32.06478901397176,32.47598051321128,9.52443691475596,0.0,41.01657008687224,24.568902199603883,51.829871092524726,40.94827738726348,0.0,0.0
265,40.67724200711288,54.1767120712022,46.79045257852992,37.86109523700748,0.0,36.316385360275326,0.0,29.622432910563962,34.45543280422484,28.004112681812998,0.0
266,36.12725555293484,38.33233670931472,40.53117266604248,32.58910144379832,0.0,0.0,0.0,29.20544057164236,0.0,50.216898073605435,0.0
267,35.67610932513068,37.33572567568957,36.6535014159738,25.24683370252852,0.0,47.64132763685384,31.380853771008677,28.353760815559003,60.20033553889629,0.0,0.0
268,48.721047819318116,29.92558770382888,43.097375532444566,21.57499930435064,44.30653784846764,0.0,0.0,40.20219051196292,0.0,0.0,31.955549617112567
269,49.40020085878245,36.74217242472304,49.79692414088676,23.732340122238284,0.0,54.37045451360911,46.26663525818,26.67255990033456,30.260733107039922,0.0,0.0
270,46.44732084592308,26.897316994794885,24.522195112622764,24.485981743706724,0.0,41.47951751653084,40.235085250724836,52.97519041696804,24.2347022624202,0.0,0.0
271,28.279156849328324,39.111052336561,42.52517574917061,32.641793828079166,0.0,0.0,0.0,50.86134006064192,0.0,35.07945974475016,0.0
272,33.60090144799764,39.83431718347445,33.23811820852976,34.53203616624613,0.0,0.0,0.0,45.3342643149096,0.0,47.6755426266934,0.0
273,39.135193993592566,63.17066171273969,32.494959798319364,25.297674378951445,0.0,47.489085981982356,38.05186050404576,38.64092774045752,44.22753694740032,0.0,0.0
274,34.84916245195796,35.004456470985645,40.17037634621721,34.717897994387606,0.0,0.0,0.0,52.361462633082446,0.0,43.84974487178,0.0
275,39.19157909807388,41.056540344012284,56.85642321316756,37.24076669431244,0.0,47.6414903919936,0.0,46.94024681099304,44.167208873716,34.91874324046324,0.0
276,49.8473531913086,46.701074573130086,31.7958893742042,31.20367289767536,29.058092830407762,0.0,0.0,39.433824863094124,0.0,0.0,54.93906873168142
277,34.38687989008224,37.11669849313153,37.74254110750969,25.329011974624997,0.0,0.0,0.0,25.66552147372796,0.0,44.44868192472616,0.0
278,37.03023541685613,47.9983101285688,43.99933938956261,19.955210354097964,39.557803948513765,0.0,0.0,38.8918905150868,0.0,0.0,42.30637083533772
279,46.07909347666596,35.4380212792186,29.805479387198442,25.09719966947624,0.0,35.690776544302,62.213606596976675,36.64297375508472,57.452556965977486,0.0,0.0
280,38.94886449327432,24.252665453395164,47.30826246171964,11.023977625462122,0.0,52.70696302681051,38.23038564435996,29.79233942971356,43.06306262842197,0.0,0.0
281,36.821738470683,36.338079725664365,48.02274290614028,39.06834805329752,0.0,50.09854630827336,0.0,40.579696448829196,32.0929823423452,37.48161858903424,0.0
282,30.80327612100816,36.68282648839796,36.75240343980564,12.41147332036828,0.0,46.13892466007524,42.57447087869708,45.3829497637154,39.09308168925209,0.0,0.0
283,38.184709905978444,42.16961398845784,25.1237380132806,19.560136953339004,0.0,34.461993757631284,48.627518294291114,51.4662810196702,45.682138443446,0.0,0.0
284,44.79741640341452,38.06179040653228,47.32408970761801,41.17557714886952,0.0,50.31069935151892,0.0,46.80611177962388,34.962605652693284,24.04119106533044,0.0
285,29.580294784121484,50.568493621889765,40.31891408185872,20.702223329439125,0.0,40.70048491870876,46.063238895357486,37.680953787165805,40.76243949240044,0.0,0.0
286,45.87488024218393,35.41131651284464,44.63626628052248,40.90479459212328,0.0,0.0,0.0,35.08038682144716,0.0,36.33241779305348,0.0
287,32.28984068397832,45.10001381935513,31.292036504695965,37.68030172551208,0.0,0.0,0.0,26.41034637141152,0.0,33.69029361538448,0.0
288,45.24887024377956,36.54914621615876,33.835118636609764,25.89878803777856,0.0,39.180069124773766,41.95497804103648,29.011344510532922,43.34918286034572,0.0,0.0
289,40.5827861817972,43.25232920625544,36.53095244753904,45.244625327662206,0.0,0.0,0.0,33.84529884132193,0.0,41.10221877832088,0.0
290,42.877743225072486,44.57197658282052,28.872067617569602,18.83361961319516,0.0,41.96275430284592,42.41935259971864,41.773639548074,38.750432189593845,0.0,0.0
291,52.028891734540274,42.2453499670828,37.28646015160441,54.77492398738888,0.0,51.12171169023261,0.0,31.932411758076995,52.78774006478333,42.72755141337928,0.0
