Rank,Angle1,Distance1,Density1,Angle2,Distance2,Density2,Angle3,Distance3,Density3,Angle4,Distance4,Density4,Angle5,Distance5,Density5,Angle6,Distance6,Density6,Angle7,Distance7,Density7,Angle8,Distance8,Density8,Angle9,Distance9,Density9,Angle10,Distance10,Density10,Angle11,Distance11,Density11
 927,9.45520368132317,2.40078981729735,1,7.48879778790142,5.69019523035639,1,5.48603965591676,3.67628721478047,2,9.45520368132317,0,0,0,0,0,5.13027795060764,4.88891603525069,4,0,0,0,7.03443290644953,4.20966409537705,2,4.77290770055729,5.45676590723919,4,0,0,0,0,0,0
 927,9.45520368132317,2.40078981729735,1,7.48879778790142,5.69019523035639,1,5.48603965591676,3.67628721478047,2,9.45520368132317,0,0,0,0,0,5.13027795060764,4.88891603525069,4,3.18414986242601,7.59349636404488,1,7.03443290644953,4.20966409537705,2,4.77290770055729,5.45676590723919,4,0,0,0,0,0,0
 928,7.35546629921004,3.06293425428112,2,9.47068723079631,7.64077563670399,0,0,0,0,7.35546629921004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 928,7.35546629921004,3.06293425428112,2,9.47068723079631,7.64077563670399,2,8.28606626783378,4.31427717298898,0,7.35546629921004,0,0,0,0,0,0,0,0,0,0,0,6.03773577068248,3.07717476694985,0,0,0,0,0,0,0,0,0,0
 928,7.35546629921004,3.06293425428112,2,9.47068723079631,7.64077563670399,2,8.28606626783378,4.31427717298898,3,7.35546629921004,0,0,0,0,0,0.695030308425184,3.50194647693276,0,0,0,0,6.03773577068248,3.07717476694985,3,5.26142311586336,5.30962693881144,0,0,0,0,0,0,0
 928,7.35546629921004,3.06293425428112,2,9.47068723079631,7.64077563670399,2,8.28606626783378,4.31427717298898,3,7.35546629921004,0,0,0,0,0,0.695030308425184,3.50194647693276,1,0,0,0,6.03773577068248,3.07717476694985,3,5.26142311586336,5.30962693881144,1,0,0,0,0,0,0
 928,7.35546629921004,3.06293425428112,2,9.47068723079631,7.64077563670399,2,6.2463038895171,4.81551848725106,3,7.35546629921004,0,0,0,0,0,0.695030308425184,3.50194647693276,1,0,0,0,7.12135675796238,7.41609324789279,3,5.26142311586336,5.30962693881144,1,0,0,0,0,0,0
 928,7.35546629921004,3.06293425428112,2,9.47068723079631,7.64077563670399,2,6.2463038895171,4.81551848725106,3,7.35546629921004,5.72142862178537,2,0,0,0,0.695030308425184,3.50194647693276,1,0,0,0,7.12135675796238,7.41609324789279,3,5.26142311586336,5.30962693881144,1,5.86063121157786,3.78291609670919,2,0,0,0
 929,5.03409322009757,4.82954005898468,1,7.44611112939115,4.44612320503366,0,0,0,0,5.03409322009757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 929,5.03409322009757,4.82954005898468,1,7.44611112939115,4.44612320503366,1,5.64044156972822,5.79233641866957,0,5.03409322009757,0,0,0,0,0,0,0,0,0,0,0,8.74998903267823,5.65696546064187,0,0,0,0,0,0,0,0,0,0
 929,5.03409322009757,4.82954005898468,1,7.44611112939115,4.44612320503366,1,5.64044156972822,5.79233641866957,2,5.03409322009757,0,0,0,0,0,3.76924233200825,6.35420359885388,0,0,0,0,8.74998903267823,5.65696546064187,2,6.43270824340269,7.00931946876765,0,0,0,0,0,0,0
 929,5.03409322009757,4.82954005898468,1,7.44611112939115,4.44612320503366,1,5.64044156972822,5.79233641866957,2,5.03409322009757,0,0,0,0,0,3.76924233200825,6.35420359885388,1,0,0,0,8.74998903267823,5.65696546064187,2,6.43270824340269,7.00931946876765,1,0,0,0,0,0,0
 929,5.03409322009757,4.82954005898468,1,7.44611112939115,4.44612320503366,1,4.07246258991897,2.71448875991581,1,5.03409322009757,0,0,0,0,0,3.76924233200825,6.35420359885388,1,0,0,0,7.12838336266015,4.74675100112615,1,6.43270824340269,7.00931946876765,1,0,0,0,0,0,0
 929,5.03409322009757,4.82954005898468,1,7.44611112939115,4.44612320503366,1,4.07246258991897,2.71448875991581,1,5.03409322009757,0,0,4.32102800651755,7.63473963778003,1,3.76924233200825,6.35420359885388,1,0,0,0,7.12838336266015,4.74675100112615,1,6.43270824340269,7.00931946876765,1,0,0,0,6.11033573495076,6.68457985946921,1
 930,5.69486256131585,3.38435226830032,2,9.40239254529017,3.79955668193859,0,0,0,0,5.69486256131585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 930,5.69486256131585,3.38435226830032,2,9.40239254529017,3.79955668193859,2,6.86463710544595,6.74894121938358,0,5.69486256131585,0,0,0,0,0,0,0,0,0,0,0,5.32419176403623,4.44760291805339,0,0,0,0,0,0,0,0,0,0
 930,5.69486256131585,3.38435226830032,2,9.40239254529017,3.79955668193859,2,6.86463710544595,6.74894121938358,3,5.69486256131585,0,0,0,0,0,6.33967227907732,5.83759162415508,0,0,0,0,5.32419176403623,4.44760291805339,3,4.48510444614031,4.26672494764265,0,0,0,0,0,0,0
 930,5.69486256131585,3.38435226830032,2,9.40239254529017,3.79955668193859,2,6.86463710544595,6.74894121938358,3,5.69486256131585,0,0,0,0,0,6.33967227907732,5.83759162415508,2,0,0,0,5.32419176403623,4.44760291805339,3,4.48510444614031,4.26672494764265,2,0,0,0,0,0,0
 930,5.69486256131585,3.38435226830032,2,9.40239254529017,3.79955668193859,2,6.86463710544595,6.74894121938358,3,5.69486256131585,0,0,0,0,0,6.33967227907732,5.83759162415508,2,3.53774818919562,5.19495053920892,2,5.32419176403623,4.44760291805339,3,4.48510444614031,4.26672494764265,2,0,0,0,0,0,0
 931,8.31152537275179,7.17705140152033,1,7.04939022267554,5.07383957670304,0,0,0,0,8.31152537275179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 931,8.31152537275179,7.17705140152033,1,7.04939022267554,5.07383957670304,1,5.72155364538136,7.26145730733043,0,8.31152537275179,0,0,0,0,0,0,0,0,0,0,0,4.21463168569636,6.91353413477161,0,0,0,0,0,0,0,0,0,0
 931,8.31152537275179,7.17705140152033,1,7.04939022267554,5.07383957670304,1,5.72155364538136,7.26145730733043,3,8.31152537275179,0,0,0,0,0,6.16555908534553,7.34033591843427,0,0,0,0,4.21463168569636,6.91353413477161,3,3.37833881838445,6.04708417167268,0,0,0,0,0,0,0
 931,8.31152537275179,7.17705140152033,1,7.04939022267554,5.07383957670304,1,5.72155364538136,7.26145730733043,3,8.31152537275179,0,0,0,0,0,6.16555908534553,7.34033591843427,2,0,0,0,4.21463168569636,6.91353413477161,3,3.37833881838445,6.04708417167268,2,0,0,0,0,0,0
 931,8.31152537275179,7.17705140152033,1,7.04939022267554,5.07383957670304,1,7.2826697965906,4.31165174964064,5,8.31152537275179,0,0,0,0,0,6.16555908534553,7.34033591843427,2,0,0,0,7.85973310933179,5.14801473421357,5,3.37833881838445,6.04708417167268,2,0,0,0,0,0,0
 931,8.31152537275179,7.17705140152033,1,7.04939022267554,5.07383957670304,1,7.2826697965906,4.31165174964064,5,8.31152537275179,7.16468494423556,2,0,0,0,6.16555908534553,7.34033591843427,2,0,0,0,7.85973310933179,5.14801473421357,5,3.37833881838445,6.04708417167268,2,6.04888808740216,3.63141994435793,2,0,0,0
 932,6.67489069489629,7.97596625096454,1,8.82487525591348,5.67415417821019,0,0,0,0,6.67489069489629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 932,6.67489069489629,7.97596625096454,1,8.82487525591348,5.67415417821019,1,4.82665773908932,6.48203253447204,0,6.67489069489629,0,0,0,0,0,0,0,0,0,0,0,6.87545549579176,7.47397062136559,0,0,0,0,0,0,0,0,0,0
 932,6.67489069489629,7.97596625096454,1,8.82487525591348,5.67415417821019,1,4.82665773908932,6.48203253447204,2,6.67489069489629,0,0,0,0,0,0,0,0,0,0,0,6.87545549579176,7.47397062136559,2,0,0,0,0,0,0,0,0,0
 932,6.67489069489629,7.97596625096454,1,8.82487525591348,5.67415417821019,1,4.82665773908932,6.48203253447204,2,6.67489069489629,4.80772831236934,2,0,0,0,0,0,0,0,0,0,6.87545549579176,7.47397062136559,2,0,0,0,6.54795891244297,5.55873805887144,2,0,0,0
 933,7.33152687146969,5.08191157930397,1,5.78267466425501,4.99382424070806,0,0,0,0,7.33152687146969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 933,7.33152687146969,5.08191157930397,1,5.78267466425501,4.99382424070806,1,8.12872439308424,4.68924844716843,0,7.33152687146969,0,0,0,0,0,0,0,0,0,0,0,8.23307059588557,6.21974243592918,0,0,0,0,0,0,0,0,0,0
 933,7.33152687146969,5.08191157930397,1,5.78267466425501,4.99382424070806,1,8.12872439308424,4.68924844716843,3,7.33152687146969,0,0,0,0,0,4.80632735945594,4.56688921829551,0,0,0,0,8.23307059588557,6.21974243592918,3,5.10819770528338,3.93774313712907,0,0,0,0,0,0,0
 933,7.33152687146969,5.08191157930397,1,5.78267466425501,4.99382424070806,1,8.12872439308424,4.68924844716843,3,7.33152687146969,0,0,0,0,0,4.80632735945594,4.56688921829551,1,0,0,0,8.23307059588557,6.21974243592918,3,5.10819770528338,3.93774313712907,1,0,0,0,0,0,0
 933,7.33152687146969,5.08191157930397,1,5.78267466425501,4.99382424070806,1,6.57520426278739,6.43827517135021,1,7.33152687146969,0,0,0,0,0,4.80632735945594,4.56688921829551,1,0,0,0,7.15720699607711,7.62180746808215,1,5.10819770528338,3.93774313712907,1,0,0,0,0,0,0
 933,7.33152687146969,5.08191157930397,1,5.78267466425501,4.99382424070806,1,6.57520426278739,6.43827517135021,1,7.33152687146969,0,0,5.86468621197729,7.74696059054415,1,4.80632735945594,4.56688921829551,1,0,0,0,7.15720699607711,7.62180746808215,1,5.10819770528338,3.93774313712907,1,0,0,0,7.15511022889289,2.24635494066567,1
 934,7.75100015438472,3.03690857605485,1,8.40229392037356,5.02059662312583,0,0,0,0,7.75100015438472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 934,7.75100015438472,3.03690857605485,1,8.40229392037356,5.02059662312583,1,7.8036564417938,5.0738359794538,0,7.75100015438472,0,0,0,0,0,0,0,0,0,0,0,4.60169307363842,6.98395201245539,0,0,0,0,0,0,0,0,0,0
 934,7.75100015438472,3.03690857605485,1,8.40229392037356,5.02059662312583,1,7.8036564417938,5.0738359794538,2,7.75100015438472,0,0,0,0,0,0,0,0,0,0,0,4.60169307363842,6.98395201245539,2,0,0,0,0,0,0,0,0,0
 934,7.75100015438472,3.03690857605485,1,8.40229392037356,5.02059662312583,1,7.8036564417938,5.0738359794538,2,7.75100015438472,1.73190982979653,2,0,0,0,0,0,0,0,0,0,4.60169307363842,6.98395201245539,2,0,0,0,6.8495036905595,5.55268125158669,2,0,0,0
 935,7.77528968564748,3.16901401930438,1,7.30639093851687,4.86688966179886,0,0,0,0,7.77528968564748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 935,7.77528968564748,3.16901401930438,1,7.30639093851687,4.86688966179886,1,5.80670741785927,4.4055838001696,0,7.77528968564748,0,0,0,0,0,0,0,0,0,0,0,5.46177940842982,5.28633340117622,0,0,0,0,0,0,0,0,0,0
 935,7.77528968564748,3.16901401930438,1,7.30639093851687,4.86688966179886,1,5.80670741785927,4.4055838001696,1,7.77528968564748,0,0,0,0,0,0,0,0,0,0,0,5.46177940842982,5.28633340117622,1,0,0,0,0,0,0,0,0,0
 935,7.77528968564748,3.16901401930438,1,7.30639093851687,4.86688966179886,1,5.80670741785927,4.4055838001696,1,7.77528968564748,2.11439092045022,1,0,0,0,0,0,0,0,0,0,5.46177940842982,5.28633340117622,1,0,0,0,2.93054735829104,7.04931715279011,1,0,0,0
 936,8.27340995280667,8.47762396080681,1,5.5133527340857,7.32804777460869,0,0,0,0,8.27340995280667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 936,8.27340995280667,8.47762396080681,1,5.5133527340857,7.32804777460869,1,3.84821428229785,2.67484269940119,0,8.27340995280667,0,0,0,0,0,0,0,0,0,0,0,4.66702996397706,2.58153940791134,0,0,0,0,0,0,0,0,0,0
 936,8.27340995280667,8.47762396080681,1,5.5133527340857,7.32804777460869,1,3.84821428229785,2.67484269940119,2,8.27340995280667,0,0,0,0,0,0,0,0,0,0,0,4.66702996397706,2.58153940791134,2,0,0,0,0,0,0,0,0,0
 936,8.27340995280667,8.47762396080681,1,5.5133527340857,7.32804777460869,1,3.84821428229785,2.67484269940119,2,8.27340995280667,0,0,6.57230329239279,3.46490181402173,1,0,0,0,0,0,0,4.66702996397706,2.58153940791134,2,0,0,0,0,0,0,4.65069743122909,4.75916332383792,1
 937,5.7097756443062,2.15221911255048,1,5.3739813869419,2.79161133850853,0,0,0,0,5.7097756443062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 937,5.7097756443062,2.15221911255048,1,5.3739813869419,2.79161133850853,1,6.84393399833064,6.52862980770739,0,5.7097756443062,0,0,0,0,0,0,0,0,0,0,0,5.90335114120682,3.86585966546971,0,0,0,0,0,0,0,0,0,0
 937,5.7097756443062,2.15221911255048,1,5.3739813869419,2.79161133850853,1,6.84393399833064,6.52862980770739,2,5.7097756443062,0,0,0,0,0,6.9284381264961,4.56766012131783,0,0,0,0,5.90335114120682,3.86585966546971,2,4.83848389746819,5.71942206152098,0,0,0,0,0,0,0
 937,5.7097756443062,2.15221911255048,1,5.3739813869419,2.79161133850853,1,6.84393399833064,6.52862980770739,2,5.7097756443062,0,0,0,0,0,6.9284381264961,4.56766012131783,1,0,0,0,5.90335114120682,3.86585966546971,2,4.83848389746819,5.71942206152098,1,0,0,0,0,0,0
 937,5.7097756443062,2.15221911255048,1,5.3739813869419,2.79161133850853,1,6.84393399833064,6.52862980770739,2,5.7097756443062,0,0,0,0,0,6.9284381264961,4.56766012131783,1,4.59621093224998,4.825775235363,1,5.90335114120682,3.86585966546971,2,4.83848389746819,5.71942206152098,1,0,0,0,0,0,0
 938,6.23643469456893,3.21656622707949,2,5.27345405344015,5.42344006810662,0,0,0,0,6.23643469456893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 938,6.23643469456893,3.21656622707949,2,5.27345405344015,5.42344006810662,3,6.86841220824455,5.52411734283761,0,6.23643469456893,0,0,0,0,0,0,0,0,0,0,0,5.30565874621319,6.48794077107951,0,0,0,0,0,0,0,0,0,0
 938,6.23643469456893,3.21656622707949,2,5.27345405344015,5.42344006810662,3,6.86841220824455,5.52411734283761,4,6.23643469456893,0,0,0,0,0,6.72454351761698,4.21392997578875,0,0,0,0,5.30565874621319,6.48794077107951,4,6.92971938184295,7.39992497043264,0,0,0,0,0,0,0
 938,6.23643469456893,3.21656622707949,2,5.27345405344015,5.42344006810662,3,6.86841220824455,5.52411734283761,4,6.23643469456893,0,0,0,0,0,6.72454351761698,4.21392997578875,1,0,0,0,5.30565874621319,6.48794077107951,4,6.92971938184295,7.39992497043264,1,0,0,0,0,0,0
 938,6.23643469456893,3.21656622707949,2,5.27345405344015,5.42344006810662,3,6.86841220824455,5.52411734283761,4,6.23643469456893,0,0,0,0,0,6.72454351761698,4.21392997578875,1,4.28888838386474,4.16160642451951,2,5.30565874621319,6.48794077107951,4,6.92971938184295,7.39992497043264,1,0,0,0,0,0,0
 939,5.17348911340369,4.65623433576407,2,5.02729110246757,3.6133316001137,0,0,0,0,5.17348911340369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 939,5.17348911340369,4.65623433576407,2,5.02729110246757,3.6133316001137,2,5.08182799198654,5.61920035619445,0,5.17348911340369,0,0,0,0,0,0,0,0,0,0,0,4.41093622250089,5.35847358570201,0,0,0,0,0,0,0,0,0,0
 939,5.17348911340369,4.65623433576407,2,5.02729110246757,3.6133316001137,2,5.08182799198654,5.61920035619445,2,5.17348911340369,0,0,0,0,0,5.87129442079554,3.5814615451711,0,0,0,0,4.41093622250089,5.35847358570201,2,6.51716048752619,7.53199631860605,0,0,0,0,0,0,0
 939,5.17348911340369,4.65623433576407,2,5.02729110246757,3.6133316001137,2,5.08182799198654,5.61920035619445,2,5.17348911340369,0,0,0,0,0,5.87129442079554,3.5814615451711,2,0,0,0,4.41093622250089,5.35847358570201,2,6.51716048752619,7.53199631860605,2,0,0,0,0,0,0
 939,5.17348911340369,4.65623433576407,2,5.02729110246757,3.6133316001137,2,3.65860180944382,2.81843137438996,1,5.17348911340369,0,0,0,0,0,5.87129442079554,3.5814615451711,2,0,0,0,5.10055374677033,4.64351544037017,1,6.51716048752619,7.53199631860605,2,0,0,0,0,0,0
 939,5.17348911340369,4.65623433576407,2,5.02729110246757,3.6133316001137,2,3.65860180944382,2.81843137438996,1,5.17348911340369,5.85614872710107,2,0,0,0,5.87129442079554,3.5814615451711,2,0,0,0,5.10055374677033,4.64351544037017,1,6.51716048752619,7.53199631860605,2,5.10258292833728,5.91159820137068,2,0,0,0
 940,7.2377000931311,4.29525385375592,1,7.27761970461728,5.4592284018734,0,0,0,0,7.2377000931311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 940,7.2377000931311,4.29525385375592,1,7.27761970461728,5.4592284018734,1,4.44412741564066,6.00111218589909,0,7.2377000931311,0,0,0,0,0,0,0,0,0,0,0,5.52102571652996,4.85538994629197,0,0,0,0,0,0,0,0,0,0
 940,7.2377000931311,4.29525385375592,1,7.27761970461728,5.4592284018734,1,4.44412741564066,6.00111218589909,3,7.2377000931311,0,0,0,0,0,0,0,0,0,0,0,5.52102571652996,4.85538994629197,3,0,0,0,0,0,0,0,0,0
 940,7.2377000931311,4.29525385375592,1,7.27761970461728,5.4592284018734,1,4.44412741564066,6.00111218589909,3,7.2377000931311,5.84601117503323,1,0,0,0,0,0,0,0,0,0,5.52102571652996,4.85538994629197,3,0,0,0,6.31939126767039,3.29791301432198,1,0,0,0
 941,6.90517513374019,7.57429564099395,1,4.35086323188441,2.82989184961074,0,0,0,0,6.90517513374019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 941,6.90517513374019,7.57429564099395,1,4.35086323188441,2.82989184961074,1,7.45196018534211,6.17236262486057,0,6.90517513374019,0,0,0,0,0,0,0,0,0,0,0,7.94809642865738,4.72997562910102,0,0,0,0,0,0,0,0,0,0
 941,6.90517513374019,7.57429564099395,1,4.35086323188441,2.82989184961074,1,7.45196018534211,6.17236262486057,3,6.90517513374019,0,0,0,0,0,5.30843646368601,2.27643795381137,0,0,0,0,7.94809642865738,4.72997562910102,3,5.16437303970044,4.52425257293132,0,0,0,0,0,0,0
 941,6.90517513374019,7.57429564099395,1,4.35086323188441,2.82989184961074,1,7.45196018534211,6.17236262486057,3,6.90517513374019,0,0,0,0,0,5.30843646368601,2.27643795381137,3,0,0,0,7.94809642865738,4.72997562910102,3,5.16437303970044,4.52425257293132,3,0,0,0,0,0,0
 941,6.90517513374019,7.57429564099395,1,4.35086323188441,2.82989184961074,1,5.627093172403,7.25844115153925,1,6.90517513374019,0,0,0,0,0,5.30843646368601,2.27643795381137,3,0,0,0,5.38031730259262,1.52579282662444,1,5.16437303970044,4.52425257293132,3,0,0,0,0,0,0
 941,6.90517513374019,7.57429564099395,1,4.35086323188441,2.82989184961074,1,5.627093172403,7.25844115153925,1,6.90517513374019,0,0,6.00003658313119,5.02791102666827,1,5.30843646368601,2.27643795381137,3,0,0,0,5.38031730259262,1.52579282662444,1,5.16437303970044,4.52425257293132,3,0,0,0,4.08366005497049,5.33861572000042,1
 942,5.29721934707775,5.32348975587588,1,7.83619844248465,4.25625254899418,0,0,0,0,5.29721934707775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 942,5.29721934707775,5.32348975587588,1,7.83619844248465,4.25625254899418,1,5.73898393504527,4.85876981241993,0,5.29721934707775,0,0,0,0,0,0,0,0,0,0,0,6.09120416057063,6.24038431136781,0,0,0,0,0,0,0,0,0,0
 942,5.29721934707775,5.32348975587588,1,7.83619844248465,4.25625254899418,1,5.73898393504527,4.85876981241993,2,5.29721934707775,0,0,0,0,0,0,0,0,0,0,0,6.09120416057063,6.24038431136781,2,0,0,0,0,0,0,0,0,0
 942,5.29721934707775,5.32348975587588,1,7.83619844248465,4.25625254899418,1,5.73898393504527,4.85876981241993,2,5.29721934707775,5.93256750079499,1,0,0,0,0,0,0,0,0,0,6.09120416057063,6.24038431136781,2,0,0,0,6.17606776214461,7.27637522299228,1,0,0,0
 943,7.8131499868713,3.90132621464881,1,7.56566567656054,4.83054436045341,0,0,0,0,7.8131499868713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 943,7.8131499868713,3.90132621464881,1,7.56566567656054,4.83054436045341,1,6.92235676233086,6.02197096335629,0,7.8131499868713,0,0,0,0,0,0,0,0,0,0,0,4.18850347164117,2.76937896835535,0,0,0,0,0,0,0,0,0,0
 943,7.8131499868713,3.90132621464881,1,7.56566567656054,4.83054436045341,1,6.92235676233086,6.02197096335629,2,7.8131499868713,0,0,0,0,0,4.2341236378578,4.61032669401091,0,0,0,0,4.18850347164117,2.76937896835535,2,4.14020590148957,7.15230151275394,0,0,0,0,0,0,0
 943,7.8131499868713,3.90132621464881,1,7.56566567656054,4.83054436045341,1,6.92235676233086,6.02197096335629,2,7.8131499868713,0,0,0,0,0,4.2341236378578,4.61032669401091,1,0,0,0,4.18850347164117,2.76937896835535,2,4.14020590148957,7.15230151275394,1,0,0,0,0,0,0
 943,7.8131499868713,3.90132621464881,1,7.56566567656054,4.83054436045341,1,4.9870384028573,5.9028567355074,3,7.8131499868713,0,0,0,0,0,4.2341236378578,4.61032669401091,1,0,0,0,6.61637306478652,4.29835643108972,3,4.14020590148957,7.15230151275394,1,0,0,0,0,0,0
 943,7.8131499868713,3.90132621464881,1,7.56566567656054,4.83054436045341,1,4.9870384028573,5.9028567355074,3,7.8131499868713,7.26409681002741,1,0,0,0,4.2341236378578,4.61032669401091,1,0,0,0,6.61637306478652,4.29835643108972,3,4.14020590148957,7.15230151275394,1,6.0139639696394,5.61053002645152,1,0,0,0
 944,6.06822438769113,3.96198646760272,2,6.77968500567953,5.10208960280937,0,0,0,0,6.06822438769113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 944,6.06822438769113,3.96198646760272,2,6.77968500567953,5.10208960280937,1,8.1740414516906,3.15432712129877,0,6.06822438769113,0,0,0,0,0,0,0,0,0,0,0,6.39235936933716,3.82177868442663,0,0,0,0,0,0,0,0,0,0
 944,6.06822438769113,3.96198646760272,2,6.77968500567953,5.10208960280937,1,8.1740414516906,3.15432712129877,3,6.06822438769113,0,0,0,0,0,0,0,0,0,0,0,6.39235936933716,3.82177868442663,3,0,0,0,0,0,0,0,0,0
 944,6.06822438769113,3.96198646760272,2,6.77968500567953,5.10208960280937,1,8.1740414516906,3.15432712129877,3,6.06822438769113,6.12954072827575,1,0,0,0,0,0,0,0,0,0,6.39235936933716,3.82177868442663,3,0,0,0,5.37612805274195,6.67848271563338,1,0,0,0
 945,7.47501513925968,6.26388812630417,1,7.38804698683747,5.77669837970601,0,0,0,0,7.47501513925968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 945,7.47501513925968,6.26388812630417,1,7.38804698683747,5.77669837970601,1,5.02060410475558,6.57666637362635,0,7.47501513925968,0,0,0,0,0,0,0,0,0,0,0,5.75954583019708,4.04029374676002,0,0,0,0,0,0,0,0,0,0
 945,7.47501513925968,6.26388812630417,1,7.38804698683747,5.77669837970601,1,5.02060410475558,6.57666637362635,3,7.47501513925968,0,0,0,0,0,4.57557181842463,2.7265981087213,0,0,0,0,5.75954583019708,4.04029374676002,3,3.28005833804411,3.13874258567168,0,0,0,0,0,0,0
 945,7.47501513925968,6.26388812630417,1,7.38804698683747,5.77669837970601,1,5.02060410475558,6.57666637362635,3,7.47501513925968,0,0,0,0,0,4.57557181842463,2.7265981087213,4,0,0,0,5.75954583019708,4.04029374676002,3,3.28005833804411,3.13874258567168,4,0,0,0,0,0,0
 945,7.47501513925968,6.26388812630417,1,7.38804698683747,5.77669837970601,1,5.02060410475558,6.57666637362635,3,7.47501513925968,0,0,0,0,0,4.57557181842463,2.7265981087213,4,2.47023924738998,5.08844955269081,1,5.75954583019708,4.04029374676002,3,3.28005833804411,3.13874258567168,4,0,0,0,0,0,0
 946,6.94587277824625,6.04715373956712,1,6.93484326026581,4.29469299961246,0,0,0,0,6.94587277824625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 946,6.94587277824625,6.04715373956712,1,6.93484326026581,4.29469299961246,1,8.76020179269839,4.20208474635821,0,6.94587277824625,0,0,0,0,0,0,0,0,0,0,0,6.0371751697557,3.32898498506426,0,0,0,0,0,0,0,0,0,0
 946,6.94587277824625,6.04715373956712,1,6.93484326026581,4.29469299961246,1,8.76020179269839,4.20208474635821,3,6.94587277824625,0,0,0,0,0,6.62022540421243,4.79795621157036,0,0,0,0,6.0371751697557,3.32898498506426,3,2.85379267805922,4.9785312586128,0,0,0,0,0,0,0
 946,6.94587277824625,6.04715373956712,1,6.93484326026581,4.29469299961246,1,8.76020179269839,4.20208474635821,3,6.94587277824625,0,0,0,0,0,6.62022540421243,4.79795621157036,2,0,0,0,6.0371751697557,3.32898498506426,3,2.85379267805922,4.9785312586128,2,0,0,0,0,0,0
 946,6.94587277824625,6.04715373956712,1,6.93484326026581,4.29469299961246,1,8.76020179269839,4.20208474635821,3,6.94587277824625,0,0,0,0,0,6.62022540421243,4.79795621157036,2,7.25482913512616,3.46979921518238,1,6.0371751697557,3.32898498506426,3,2.85379267805922,4.9785312586128,2,0,0,0,0,0,0
 947,8.03090145198783,3.83419557483652,2,7.6042006809947,7.3369890015846,0,0,0,0,8.03090145198783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 947,8.03090145198783,3.83419557483652,2,7.6042006809947,7.3369890015846,2,4.59239959259358,3.99868384603331,0,8.03090145198783,0,0,0,0,0,0,0,0,0,0,0,7.15483224174873,4.84242786342589,0,0,0,0,0,0,0,0,0,0
 947,8.03090145198783,3.83419557483652,2,7.6042006809947,7.3369890015846,2,4.59239959259358,3.99868384603331,3,8.03090145198783,0,0,0,0,0,5.60708293222437,5.29318766203166,0,0,0,0,7.15483224174873,4.84242786342589,3,4.53480274805709,4.61018090916104,0,0,0,0,0,0,0
 947,8.03090145198783,3.83419557483652,2,7.6042006809947,7.3369890015846,2,4.59239959259358,3.99868384603331,3,8.03090145198783,0,0,0,0,0,5.60708293222437,5.29318766203166,6,0,0,0,7.15483224174873,4.84242786342589,3,4.53480274805709,4.61018090916104,6,0,0,0,0,0,0
 947,8.03090145198783,3.83419557483652,2,7.6042006809947,7.3369890015846,2,4.59239959259358,3.99868384603331,3,8.03090145198783,0,0,0,0,0,5.60708293222437,5.29318766203166,6,2.13890350344533,2.95706093913008,1,7.15483224174873,4.84242786342589,3,4.53480274805709,4.61018090916104,6,0,0,0,0,0,0
 948,8.44359938977364,4.37748524116494,1,9.32191932452604,5.1147288737318,0,0,0,0,8.44359938977364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 948,8.44359938977364,4.37748524116494,1,9.32191932452604,5.1147288737318,1,5.02808597995031,5.3074663726894,0,8.44359938977364,0,0,0,0,0,0,0,0,0,0,0,3.12040012209969,3.46248936830485,0,0,0,0,0,0,0,0,0,0
